03i08,8/4R3/1k5p/4p1b1/4P3/1PP4P/1P1r1PP1/6K1 w - - 3 35,e7e5 d2d1 g1h2 g5f4 g2g3 f4e5,990,74,100,655,advantage endgame fork long,https://lichess.org/7e3gpwqX#69
03i36,r4rk1/pQp3p1/3p1q1p/2b1pb2/8/2PP1N2/PP1N1PPP/R4RK1 b - - 0 18,f5d3 b7d5 g8h8 d5d3,1495,75,93,1368,crushing fork middlegame short,https://lichess.org/Ef4hVcOf/black#36
03i6t,6k1/pb4pp/1p2p3/3pNp2/3q1P2/r2B3Q/3K2PP/2R4R w - - 0 29,h3e3 a3a2 c1c2 a2c2 d2c2 d4e3,1806,92,76,39,crushing exposedKing long middlegame pin,https://lichess.org/9gwLMVjo#57
03iDV,2b5/2P4p/6p1/4K2P/5P2/4k3/8/8 b - - 0 61,g6h5 f4f5 h5h4 f5f6 h4h3 f6f7 h3h2 f7f8q h2h1q f8c8 h1e4 e5d6,2016,77,90,274,advancedPawn bishopEndgame crushing endgame promotion quietMove veryLong,https://lichess.org/WGOdiB6P/black#122
03iHt,r1bqk1nr/ppp3pp/2nb4/3pp3/8/P3P1B1/1PP2PPP/RN1QKBNR w KQkq - 2 7,d1d5 d6b4 d5d2 b4d2,1364,76,93,3341,crushing opening short,https://lichess.org/dSRaAfve#13
03iL0,r4rk1/p3q1p1/2ppb2p/4n3/3NPp2/3B3P/PPP1Q1P1/R3R1K1 b - - 1 23,d6d5 e4d5 e6d5 e2e5,1535,160,29,8,advantage discoveredAttack middlegame short,https://lichess.org/9TQoMeRI/black#46
03iNA,4q1k1/ppp2p1p/2np4/3Qb1pN/2P5/6BP/P5P1/7K b - - 1 28,e5g3 h5f6 g8f8 f6e8,1341,77,84,225,advantage endgame fork short,https://lichess.org/RwW78rDF/black#56
03iTQ,r1bq2k1/pp1n1pb1/5npp/3N4/1PP5/P3r2N/1B2B1PP/R2Q1RK1 b - - 1 16,e3e8 d5f6 d7f6 d1d8 e8d8 b2f6 g7f6 f1f6,1602,177,86,4,crushing discoveredAttack fork opening pin veryLong,https://lichess.org/qR7lDoBt/black#32
03jAj,8/2Rn4/8/3P4/4K1k1/1r4p1/6N1/8 b - - 4 63,b3b2 g2e3 g4g5 c7d7,1505,82,62,35,crushing endgame short,https://lichess.org/7clA1XMv/black#126
03jES,6r1/4k3/R3P3/p2p1R2/P2Pn2r/6P1/6K1/8 b - - 0 47,h4g4 f5f7 e7e8 a6a8,1251,74,98,883,endgame mate mateIn2 short,https://lichess.org/ghm7AsWA/black#94
03jLN,3r4/1pR1pk1p/p5p1/3bQ3/P3B3/1P5P/5PPK/4q3 b - - 7 29,e1e4 c7e7 f7g8 e5g7,1235,74,94,2974,endgame mate mateIn2 short,https://lichess.org/FosRGMOa/black#58
03jYy,2rq1rk1/3bbpp1/p3p2p/n2pP3/1p1P4/1P1Q1NN1/P1BR1PPP/R5K1 b - - 5 21,d7b5 d3h7,866,84,85,178,mate mateIn1 middlegame oneMove,https://lichess.org/Pojwpp6O/black#42
03k5W,4rr1k/p3R1p1/1p5p/2p5/2B2Nn1/2PP4/PP4KP/8 b - - 11 29,e8e7 f4g6 h8h7 g6f8 h7h8 f8g6,969,77,100,338,crushing endgame fork long,https://lichess.org/vW3Tfie1/black#58
03k8d,5rk1/5p1p/3p2p1/3N1n2/2Q5/1B4qP/PP2r1P1/3R1RbK w - - 4 25,c4e2 g3h2,953,89,33,41,master mate mateIn1 middlegame oneMove,https://lichess.org/mkm1qbBD#49
03kCL,r1bq1rk1/p3ppbp/2pp2p1/8/2B1P1n1/2N5/PPP2PPP/1RBQR1K1 w - - 6 11,f2f3 d8b6 c1e3 g4e3,1448,77,86,292,crushing opening short,https://lichess.org/nrOKRJd3#21
03kKi,7k/1p3pr1/5b1N/1R5P/8/1P3Q1K/5P2/q7 w - - 0 38,h6g4 a1f1 h3h2 f1b5,1866,75,81,99,advantage endgame fork master short,https://lichess.org/DK8R40pN#75
03kUB,7r/Q4k2/3q2p1/3p1p1p/1P6/P4PnP/6PK/4R3 b - - 0 34,f7f6 a7d4 f6f7 d4h8,1347,91,66,89,crushing endgame short skewer,https://lichess.org/YCNM79zZ/black#68
03kaN,r3k2r/ppp2pp1/3qp2p/4P3/6b1/6P1/PP2PPBP/R2Q1RK1 b kq - 0 14,d6e5 d1a4 c7c6 a4g4,1674,74,93,526,advantage fork middlegame short,https://lichess.org/XasWdgeY/black#28
03l5q,r4rk1/ppp2ppp/2np2q1/5b2/2P1n3/P2BPN1P/1PQ2PP1/R1B1R1K1 b - - 0 14,f5h3 f3h4 g6g4 d3e4,1815,117,25,18,advantage middlegame short,https://lichess.org/I8C1N65d/black#28
03l70,6k1/1p2qppp/pb6/3nPQN1/1P6/4P3/P1P2PPP/3r1BK1 b - - 5 23,d5e3 f5h7 g8f8 h7h8,1631,74,89,1525,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/dkdLljvc/black#46
03lEu,5rk1/5ppp/4p3/1Qn5/3qP3/3PnB2/PP4PP/RN2R1K1 w - - 5 18,e1e3 d4e3 g1f1 c5d3 b5d3 e3d3,1585,77,86,71,crushing hangingPiece kingsideAttack long middlegame,https://lichess.org/0gEjnzS5#35
03lLj,3r1k2/pp3p2/2p4Q/3q3N/7P/8/1P3N1K/8 b - - 0 45,f8e8 h5f6 e8e7 f6d5,1318,74,97,6504,crushing endgame fork short,https://lichess.org/pCpXN5JE/black#90
03lSF,8/pp1kp1Qp/3r2p1/2pNn1q1/4P3/P1P2P1P/1P2N1P1/1K6 b - - 4 28,e5d3 f3f4 d3f4 e2f4,1618,94,65,23,crushing endgame short,https://lichess.org/Q7zE9g5S/black#56
03lay,4rr1k/pppQ4/1b1p4/3R2q1/4P3/6N1/PP3PP1/5RK1 b - - 0 29,g5g3 d5h5 h8g8 d7h7,1100,76,89,196,mate mateIn2 middlegame short,https://lichess.org/L68pPjoT/black#58
03lgy,6R1/2pR2p1/p5kp/4q3/8/1P6/2P5/1K6 w - - 10 35,g8g7 e5g7 d7g7 g6g7,866,77,100,791,crushing endgame queenRookEndgame short,https://lichess.org/65aPaXdn#69
03mG5,6k1/4p2p/p2pN1p1/1p1P3r/2P5/1P2Bq2/P2Q1P2/5KRr w - - 6 33,d2d4 h1g1 f1g1 f3h1,1423,74,100,1428,attraction mate mateIn2 middlegame short,https://lichess.org/glNvbcmp#65
03mRM,2kr3r/pp4R1/3qp2p/2p3n1/P1BPNnp1/2P5/1P4P1/R3Q1K1 b - - 1 25,f4h3 g2h3 g5f3 g1f1,2210,75,89,484,advantage defensiveMove middlegame short,https://lichess.org/OQRoUsNy/black#50
03mUY,rn1qkbnr/p1pp3p/1p2p1P1/7Q/3P4/6P1/PPP2PbP/RNB1K1NR b KQkq - 0 7,h7g6 h5g6 e8e7 c1g5 e7d6 g5d8,1445,74,92,489,crushing long opening skewer,https://lichess.org/tcnm98Jx/black#14
03mei,r1bk3r/ppp2ppp/8/8/8/4P1P1/PP1P1bBP/R1Bn1K1R b - - 0 11,h8e8 f1e2 c8g4 g2f3,1349,75,98,4223,advantage defensiveMove middlegame short,https://lichess.org/7JbUaK6r/black#22
03mo2,3r1rk1/pbp2pqp/2p3p1/4R3/3P4/P1PB3P/3Q1PP1/4R1K1 w - - 3 22,d2g5 f7f6 g5g3 f6e5,1244,76,94,2636,advantage fork middlegame short,https://lichess.org/bkrdHNsL#43
03n4p,4r1k1/7p/p3ppp1/1p1b4/3Q4/1P2PP2/P1qBBKPP/8 b - - 2 33,g8g7 e3e4 c2c7 e4d5,2108,77,86,91,advantage endgame short,https://lichess.org/sLVvR5rM/black#66
03n9L,r2qk1nr/pp3ppp/2n1p3/1P1pP3/3b4/P1N2B2/1B3PPP/R2QK2R b KQkq - 0 13,c6e5 d1d4 e5f3 g2f3,1749,265,-44,6,advantage hangingPiece opening short,https://lichess.org/1MTaIZXD/black#26
03nT3,r5kr/p1pQ2b1/1p2pq2/8/3N1B2/3B4/PPP2P1P/R3K3 b Q - 0 16,f6f4 d7g7 g8g7 d4e6 g7f6 e6f4,2216,100,83,16,advantage attraction exposedKing fork long middlegame sacrifice,https://lichess.org/9GCZlyx8/black#32
03nUA,8/8/p6p/2p1k1p1/P3P1P1/4K3/1P6/8 b - - 0 39,c5c4 a4a5 e5e6 e3d4 h6h5 g4h5,1600,75,94,1446,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/rKzlkQJw/black#78
03nXf,1r4k1/6p1/n2p4/p1pP2rp/2P1Q3/P4q1P/3P1P2/1BR2RK1 w - - 1 29,g1h2 g5g2 h2h1 f3h3,1502,75,91,788,deflection mate mateIn2 middlegame short,https://lichess.org/WaWVIi04#57
03nZH,6k1/b1pb2p1/p2p3p/1p1P1p2/1P1p1Bq1/P2P2P1/2PQ1P1P/5BK1 b - - 3 26,g7g5 f1e2 g5f4 e2g4,1818,75,86,274,crushing endgame short,https://lichess.org/C4ruKIzw/black#52
03nhv,7r/2pqk3/P3pp1p/2b5/2rn4/4QN2/5PPP/R2R2K1 b - - 0 24,e6e5 f3e5 f6e5 e3e5,2031,74,95,1675,crushing middlegame short,https://lichess.org/4TbCX6zu/black#48
03niU,q3r1k1/5R2/1n2p1pp/1N1pN3/3PnPP1/1P1BPK1P/3Q4/r7 w - - 3 29,d3e4 d5e4 f3g3 a1g1 g3h2 a8a1,1489,82,50,107,clearance crushing long middlegame,https://lichess.org/MhBS5pNW#57
03o4R,8/P2P4/4R3/3r2p1/r2k3p/4pB1P/8/4K3 b - - 2 55,d5d7 e6e4 d4c5 e4a4,1197,74,100,413,crushing endgame master short skewer,https://lichess.org/kK3IjKbw/black#110
03o4m,r2q4/p6k/5rpp/1p3p2/3p1PP1/1B1Pb2Q/PP5P/1R3R1K b - - 1 26,d8d6 g4g5 h6h5 g5f6,1265,76,86,1294,advantage middlegame short,https://lichess.org/j0CSjvj1/black#52
03o6y,r6k/1pp3pp/p3Q3/3p3q/3r4/PPN4P/2P1K3/3R1R2 w - - 2 23,f1f3 a8e8 e6e8 h5e8 f3e3 e8h5,1848,76,87,50,crushing exposedKing long middlegame pin,https://lichess.org/FRbuakpM#45
03oSr,2k5/1p3R1p/p2p4/6p1/3N2P1/1PP3KP/1P3P2/4q3 w - - 2 39,f7h7 e1e5 g3f3 e5f4 f3g2 f4e4,1799,75,93,626,crushing endgame long,https://lichess.org/Iqb4STO4#77
03oXE,1Q2n1k1/2p2ppp/P2p4/8/8/7P/5PPK/4q3 b - - 6 30,g8f8 a6a7 e1f2 a7a8q,1182,77,85,243,advancedPawn advantage endgame promotion short,https://lichess.org/9RB6mVhW/black#60
03oay,2b2r2/5p1k/1q5p/1p5R/2p2QpP/3p2P1/PP4PK/3R4 w - - 4 27,f4e4 f7f5 e4e7 h7g8,1916,75,91,848,advantage defensiveMove endgame short,https://lichess.org/s6EJBdLw#53
03oqC,r3k2r/pp3pp1/2n1p3/2bpPnq1/Q4P1p/2N5/PP1B2PP/R4R1K w kq - 0 16,f4g5 f5g3 h2g3 h4g3 a4h4 h8h4,1167,81,100,47,discoveredAttack kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/w4kEqpUm#31
03owL,5kr1/2q2pp1/5b2/3RnP2/4PB2/1r5P/1p2B1Q1/1K4R1 w - - 0 32,g2h2 c7a7 f4e5 a7a1 b1c2 b2b1q,2221,79,91,834,advancedPawn crushing exposedKing long middlegame promotion sacrifice,https://lichess.org/ASbl9n4u#63
03p6N,1r1r2k1/pp3pp1/2p4N/5P1Q/3q4/2n5/P4P1P/1R3KR1 b - - 1 26,g8f8 h5f7,837,99,95,325,mate mateIn1 middlegame oneMove,https://lichess.org/SIHhAxTK/black#52
03pLE,1r3r2/p2bppbk/3p2p1/q4P1n/1p1NP2P/1PN1B3/1PPQ4/2K3RR w - - 0 19,c3d5 a5a1,631,96,96,699,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/lg1yNPE0#37
03pMI,6k1/1ppqrpp1/p1n3bp/1BNp4/3P1Q2/2P2P1P/PP4P1/R5K1 b - - 1 22,d7f5 f4f5 g6f5 b5c6,1383,115,88,17,advantage middlegame short,https://lichess.org/beaH1Rfl/black#44
03pN4,r2qr1k1/pp3ppp/8/3p4/6n1/2PQP1PN/PP5P/RN2K2R w KQ - 1 18,h3f4 e8e3 d3e3 g4e3,951,81,97,1043,crushing fork middlegame short,https://lichess.org/ItgkxfGY#35
03pWa,r5r1/2k1qp2/1bpp1p2/5Q1p/4P3/5PB1/1PB2P1P/3R3K b - - 3 23,a8a2 g3d6 e7d6 d1d6,1070,390,-100,1,advantage fork middlegame short,https://lichess.org/hWh7lv3W/black#46
03q1Y,r1b1kb1r/pp1ppppp/1qn2n2/8/3P1B2/5N2/PPPN1PPP/R2QKB1R b KQkq - 6 6,b6b2 d2c4 b2b4 c2c3 b4c3 f4d2,2425,78,91,1333,advantage defensiveMove long opening,https://lichess.org/n4UYvYeb/black#12
03qGC,2bk4/5R2/2P5/P3p3/2p2P2/2K5/2P2r2/8 w - - 0 40,c3c4 c8e6 c4d3 e6f7,1276,79,88,71,crushing endgame fork short,https://lichess.org/BfVl9JWD#79
03qIE,7k/p5nB/1p2p1Q1/8/2P3pq/8/P4bPP/5R1K w - - 2 32,g6c2 g4g3 h2h3 h4h7,1949,75,92,927,advantage endgame short,https://lichess.org/inAHp4RL#63
03qMy,2r3k1/1r4pp/p3p3/Ppn1PpN1/2p4P/8/3R1PP1/3R2K1 b - - 1 26,h7h6 d2d8 c8d8 d1d8,939,87,57,49,endgame kingsideAttack mate mateIn2 short,https://lichess.org/0znJPQZ5/black#52
03qOn,1r2r1k1/p4p2/6p1/6qp/2p1B1n1/P1P4Q/2P2PPP/3RRK2 w - - 4 24,f2f3 g4e3 e1e3 g5e3,1140,78,94,244,advantage fork middlegame short,https://lichess.org/hukpVdvm#47
03qRi,8/8/4p1p1/R2b3p/P1p5/2Pk4/5PPP/5K2 w - - 1 37,a5d5 e6d5 a4a5 d5d4 f1e1 d3c3 a5a6 c3c2 a6a7 d4d3,2467,77,92,681,crushing endgame hangingPiece veryLong,https://lichess.org/n2I6reHl#73
03qSh,r2q1r1k/3n1b1p/p2b1p2/8/3P2QN/2P3PP/P4PB1/R4RK1 b - - 2 19,a8c8 h4f5 f7g6 f5d6,1691,96,71,35,crushing middlegame short,https://lichess.org/HcsK0EXh/black#38
03qVb,r5k1/pbpq4/1p1p3p/5rp1/3B3P/2PR2Q1/PP4P1/4R1K1 w - - 1 24,h4g5 f5g5 d4f6 g5g3,1249,76,91,558,advantage middlegame short,https://lichess.org/OSWK74RQ#47
03qZt,2kr2r1/1pp5/2q2p2/3p3Q/Pp1P1P2/1P2P3/2P5/2KNR3 b - - 0 29,g8g2 h5h3 c8b8 h3g2,1421,74,94,2525,crushing endgame fork short,https://lichess.org/6hqEZTir/black#58
03qyI,4Bk2/p6p/4pp2/2P3p1/4P3/5P2/5KPP/3rB3 w - - 4 37,f2e2 d1e1 e2e1 f8e8,1450,91,75,39,advantage endgame short,https://lichess.org/N3E58pq9#73
03r0J,4r1rk/2R1B1bp/2B3p1/8/p4P2/Pb5P/2K3P1/7R w - - 1 32,c2c1 e8c8 e7d6 c8c7 d6c7 g8c8,2236,76,94,1449,advantage clearance long middlegame pin,https://lichess.org/U2QnxfcG#63
03r4O,6k1/7p/4p1p1/6P1/5R1P/4rp1B/PP5K/3r4 b - - 1 45,e6e5 h3e6 g8g7 f4f7,975,76,89,282,crushing endgame short,https://lichess.org/zGMjoz2r/black#90
03r58,r4r1k/pQ4pp/8/P3N3/1P5n/2P3Nb/4Bq1P/R3R2K w - - 1 24,e5g4 h3g2 b7g2 f2g2,1726,75,90,557,fork mate mateIn2 middlegame short,https://lichess.org/d2mw4Oqe#47
03r91,r3q1k1/3b1p2/3p2pQ/2pPr3/1pP1P1P1/4B2P/P5B1/5R1K b - - 0 32,e5e4 e3g5 e8e5 g5f6 e5f6 f1f6,2284,75,93,1105,crushing long middlegame quietMove,https://lichess.org/9boVHO0k/black#64
03r9U,r1b2rk1/1pP3pp/3p4/3Pp3/1B2P2q/P2Q1p1P/1P3PP1/2R2RK1 w - - 0 22,b4d6 c8h3 d6e5 f3g2,2702,97,84,202,advancedPawn advantage middlegame short,https://lichess.org/h9aygpDI#43
03rNF,3rr1k1/pp3pp1/1b5p/3pB2Q/q2Nn3/P1P2N1P/1P2RPP1/6K1 b - - 6 27,e4g5 f3g5 a4d7 g5f3,2089,117,81,14,advantage defensiveMove middlegame short,https://lichess.org/2GH2rpGu/black#54
03rlt,8/pp6/2p4N/4k3/PPP3p1/3B1p2/6rP/4K3 b - - 0 39,g2h2 h6g4 e5d4 g4h2,1431,500,100,0,endgame equality fork short,https://lichess.org/gKfrkV8O/black#78
03ru3,r4rk1/ppp2ppp/1b6/1Nq5/7R/3Q4/PPP3PP/R6K b - - 0 18,c5e5 d3h7,902,80,97,434,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/wHwygJW2/black#36
03rxc,2r2rk1/1p1B2bp/pB1ppnp1/P7/2q1P1P1/2NQ1P2/1PP5/R3K2R b KQ - 0 20,c4d3 d7e6 g8h8 c2d3,1830,75,90,375,crushing fork intermezzo middlegame short,https://lichess.org/vizA4Zcv/black#40
03sAX,r2qr1k1/pb2bppN/2p1p3/1p1pN3/3P1P2/2P1P1n1/PP4PP/R2Q1RK1 b - - 0 15,g3e4 d1h5 g7g6 e5g6 f7g6 h5g6,1723,74,90,499,advantage kingsideAttack long middlegame,https://lichess.org/AHzmXLQF/black#30
03sAx,7k/p4prp/3q1p2/1pbppP2/7Q/1B1P1R1P/PPP3P1/7K w - - 0 27,f3g3 c5f2 g3g7 f2h4,1699,73,96,5642,crushing endgame short,https://lichess.org/d0ofnTuB#53
03sEM,r2q1rk1/1p1n1ppp/p7/3N4/3Q1B2/3b1N1P/PP4P1/R5K1 b - - 1 21,d3g6 f4c7 d8e8 a1e1 e8e1 f3e1,1911,75,87,104,advantage long middlegame,https://lichess.org/0QPTOQOT/black#42
03sFl,r1b2rk1/1p3ppp/p3p3/3p4/3Q4/3B4/PPq2PPP/1R3RK1 b - - 1 16,c2d2 d3h7 g8h7 d4d2,1120,75,98,1185,advantage discoveredAttack middlegame short,https://lichess.org/r4IFexvd/black#32
03sNB,r4rk1/1p2bp1q/p1n1p3/6B1/3P1Q2/P2R4/1P3PPP/R5K1 b - - 0 24,e7g5 f4g5 h7g6 g5d2,2269,90,72,36,advantage defensiveMove middlegame short,https://lichess.org/eKobz225/black#48
03sY1,r1b1Q3/6bk/p2p3p/1pnPP3/2p5/6N1/PP1q2PP/1R3RK1 w - - 0 24,g3h5 c8h3 h5f6 g7f6 e8f7 f6g7,2029,80,65,64,crushing long middlegame,https://lichess.org/b3TfEWUL#47
03say,r5k1/3K1p2/1PN3p1/6bp/2R5/8/8/8 b - - 0 54,h5h4 b6b7 a8f8 c6e7 g8g7 e7c8,2249,111,68,36,advancedPawn crushing defensiveMove endgame long,https://lichess.org/ZCoAGeKE/black#108
03sgq,6k1/b3q2p/p1Rrp1p1/1p3p2/1P2BP2/P3PQ2/5P1P/6K1 w - - 0 29,e4c2 e7b7 c6d6 b7f3,1933,129,70,19,advantage endgame short,https://lichess.org/Ce8zE4dw#57
03shw,rnb2rk1/pp2ppbp/3p2p1/q1pP4/4nB2/1PN1P3/P1PQNPPP/2KR1B1R w - - 8 10,c3e4 a5a3 c1b1 a3b2,1379,75,93,1253,mate mateIn2 opening queensideAttack short,https://lichess.org/CbSAtB2c#19
03t1T,5rk1/1b5p/8/3p4/pP4p1/P2nP1P1/2NN2K1/1R6 w - - 0 30,c2d4 f8f2 g2g1 f2d2,1008,76,91,135,crushing endgame fork short,https://lichess.org/VH1cpyby#59
03t2l,r2q1rk1/pbp3pp/1p1p1b2/nQ2pP2/2P5/3B1N2/PP1P1PPP/R1B2RK1 w - - 0 12,b5a4 e5e4 d3e4 b7e4,1521,81,74,49,crushing fork middlegame short,https://lichess.org/hvlX5KfD#23
03t5I,rn4k1/p4ppp/1ppQ1n2/3ppq2/3P4/2P1P3/PP3PPP/R4RK1 b - - 5 19,e5e4 d6d8 f6e8 d8e8,847,87,83,53,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/N6E1SA8h/black#38
03tOe,r4rk1/p5pp/8/3R1pN1/P4n2/8/5PPP/R5K1 w - - 4 28,d5d4 f4e2 g1f1 e2d4,868,97,89,490,crushing endgame fork short,https://lichess.org/e2kCjyhL#55
03tRW,r2q1rk1/pppnbp2/3p1n1B/3Pp3/4P1pP/2N2B2/PPPQ1PP1/R4RK1 b - - 0 12,g4f3 d2g5 g8h7 g5g7,1134,77,76,132,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/oY3jgdTV/black#24
03tS5,2R5/4kpp1/p6p/3KP1q1/6r1/5B2/PP2RP2/8 b - - 19 34,g4d4 d5d4 g5f4 f3e4,1596,74,93,435,crushing defensiveMove endgame hangingPiece short,https://lichess.org/JgjqyLAs/black#68
03tdm,2kr3r/1pp2p2/p3p2q/PP2P1p1/8/3p1NP1/R3Q2P/4R1K1 w - - 0 25,e2b2 d3d2 e1d1 g5g4 b2c3 g4f3,1582,500,100,3,advancedPawn equality long middlegame,https://lichess.org/HQ4M51kz#49
03tkj,r2q3k/3b2p1/p2p1r1p/1ppB1P2/4P3/4B3/PPP5/2K3QR b - - 1 23,a8a7 e3g5 d8f8 g5f6 f8f6 e4e5 d6e5 g1c5,2615,117,89,422,advantage deflection middlegame pin veryLong,https://lichess.org/6VJTmQz4/black#46
03tzC,r3kb1r/pp2pppp/1q3nn1/3P4/2p1P1b1/2P2NB1/PPB1Q1PP/RN2K2R b KQkq - 5 12,b6b2 c2a4 b7b5 e2b2,1339,75,99,5603,crushing discoveredAttack middlegame short,https://lichess.org/xjbx6CQy/black#24
03uDG,r2q1rk1/3pnpb1/ppn1pBpp/2p1P3/4N3/3P1N2/PPP2PPP/R2QR1K1 b - - 1 13,d7d5 e5d6 g7f6 e4f6,2116,87,79,49,crushing enPassant kingsideAttack opening short,https://lichess.org/8hV8kzas/black#26
03uL3,3rr1k1/pp3ppp/3q4/3pn3/8/1QP4P/PP1N1PP1/3RR1K1 b - - 5 18,e5d3 e1e8 d8e8 b3b5 d6e7 b5d3,2009,75,96,3866,crushing fork long middlegame,https://lichess.org/rU2l6qab/black#36
03uMa,5rk1/pp3ppp/8/3qr3/4p2P/P1P4Q/1P3PP1/1R2R1K1 b - - 0 25,d5d3 h3d3 e4d3 e1e5,991,76,98,1602,crushing endgame short,https://lichess.org/d3XDnX0H/black#50
03uRJ,3r1r2/p5k1/2p4R/1pp2pK1/4N3/8/PPP5/7R b - - 1 27,f5e4 h6g6 g7f7 h1h7 f7e8 g6e6,2358,76,94,4062,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/a4P4aO95/black#54
03uT1,5k2/5p2/8/R7/2p1K2r/2P5/P7/8 w - - 0 49,e4d5 h4h5 d5c4 h5a5,889,97,69,69,crushing endgame rookEndgame short skewer,https://lichess.org/YJdDqj9h#97
03ujt,5r1k/1Qp3pp/5q2/p3N3/3r4/P7/1P3PPP/5RK1 w - - 0 22,b7c7 f6f2 f1f2 d4d1 f2f1 f8f1,1437,74,95,6678,endgame long mate mateIn3 sacrifice,https://lichess.org/Aecznzfo#43
03v12,5r1k/pp3pp1/4q2p/3rP2P/3pQ1n1/8/PPPB2R1/4R1K1 b - - 1 31,f7f5 e5f6 e6e4 f6g7 h8g7 e1e4,1937,129,-100,22,advancedPawn advantage enPassant kingsideAttack long middlegame pin sacrifice,https://lichess.org/HBtCWru1/black#62
03v61,1r2r1k1/p2qbppp/2p1n3/8/1PQPN3/P4BP1/4R2P/4R1K1 w - - 3 28,e4c5 d7d4 c4d4 e6d4,2107,77,89,620,advantage middlegame short,https://lichess.org/6Orv15S9#55
03v8j,5rk1/3Q1pp1/1p3q1p/5N2/8/P1r2P1P/P5P1/4R2K b - - 1 27,f8d8 f5e7 f6e7 d7e7,1802,80,77,50,advantage endgame interference short,https://lichess.org/rR7DXmr9/black#54
03vCU,3rq1k1/5ppp/3b1p2/1p1Q4/3P4/P6P/1PPB1PP1/2KR4 w - - 1 23,d1e1 e8e1 d2e1 d6f4 c1d1 d8d5,1488,75,92,797,advantage discoveredAttack endgame long sacrifice,https://lichess.org/JWoo7ICY#45
03vFj,5rk1/3nbpp1/3p4/2pPp1Pp/q3b2P/2PB1NB1/1P1KQP2/3R4 b - - 0 25,f8b8 e2e4 a4e4 d3e4,1796,76,74,92,advantage middlegame short,https://lichess.org/LTiCX39V/black#50
03vMK,1rq1b1k1/2p2ppp/3p4/8/2Q2PP1/1BB1n1rP/PPP2R1K/3R4 w - - 3 28,c4d4 g3h3 h2h3 c8g4,1812,76,91,2500,attraction crushing master middlegame sacrifice short,https://lichess.org/3W8swpzd#55
03vnS,r1b3k1/2p1r1p1/p1p1qp1P/8/3Pp3/2P2PQ1/P1PB2P1/R3K2R w KQ - 0 21,d2e3 e4f3 g3f3 e6e3 f3e3 e7e3,1015,75,98,1484,advantage discoveredAttack exposedKing long middlegame pin,https://lichess.org/xSKLmCKs#41
03vv8,8/2k2b2/2P5/2K1p1p1/4BpP1/5P2/8/8 b - - 2 52,f7e8 c5d5 e8c6 d5e5,1340,76,86,359,bishopEndgame crushing endgame short,https://lichess.org/GTdEkfll/black#104
03vyj,2k5/2p2R2/2Pp1p2/r3p1p1/8/1P1P4/2PK1P2/8 b - - 5 36,a5c5 f7f8,610,104,88,418,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/quRyvD90/black#72
03w2W,r2q1rk1/pbpp1pp1/1p2p1np/8/2PP4/2nB1N1P/P1Q2PPB/R4RK1 b - - 1 16,c3e4 d3e4 b7e4 c2e4,927,102,11,45,advantage middlegame short,https://lichess.org/zb1XRS35/black#32
03w3Q,8/1p6/p5k1/3Nn1p1/1P2P2r/P3K3/8/6R1 w - - 2 45,e3d4 e5f3 d4e3 f3g1,859,88,58,56,crushing endgame fork short,https://lichess.org/ahSo8bvk#89
03w7Z,r2q1rk1/bpp3pp/p2p2p1/4p3/2P1P1P1/2nQ3P/P4PB1/R1B2RK1 w - - 0 18,d3c3 a7d4 c3d3 d4a1,1659,180,-20,17,advantage middlegame short skewer,https://lichess.org/Al3wtTTg#35
03wAG,8/1p5k/p3p3/P2rP3/3p1R2/5pP1/1P3P2/6K1 w - - 0 48,f4f3 d4d3 f3d3 d5d3,1403,94,86,43,crushing endgame rookEndgame short,https://lichess.org/btPRYTqE#95
03wAt,2b2rk1/1pp3b1/n2p2B1/3P2N1/qPP2p2/7P/5PP1/1Q3RK1 b - - 0 24,a4b4 g6h7 g8h8 b1g6 b4c3 g6h5,2510,78,95,471,clearance crushing defensiveMove long middlegame,https://lichess.org/ygIinoK7/black#48
03wBp,8/p4k1p/6p1/2p5/3b1p2/1P1K1P2/P1p3PP/2B5 b - - 1 37,d4e3 c1e3 f4e3 d3c2 e3e2 c2d2 e2e1n d2e1,2108,76,89,487,advantage bishopEndgame endgame veryLong,https://lichess.org/TdUPsAsb/black#74
03wGy,8/8/4p3/4kp2/2r5/5RP1/5PK1/8 w - - 2 47,f3f4 c4f4 g3f4 e5f4,796,135,25,180,crushing endgame master masterVsMaster rookEndgame short,https://lichess.org/2Pd43J2N#93
03wPS,5rk1/p4r2/1pB4p/PPp1P1p1/2p3b1/2Q3P1/5q1P/1R1R3K b - - 0 34,f7f3 c3c4 g8g7 c4g4,2234,77,93,2593,crushing fork middlegame short,https://lichess.org/iy2RW3cY/black#68
